area_code,area_name,area_of_use,area_south_bound_lat,area_north_bound_lat,area_west_bound_lon,area_east_bound_lon,area_polygon_file_ref,iso_a2_code,iso_a3_code,iso_n_code,remarks,information_source,data_source,revision_date,change_id,deprecated
2958,USA - Maine - CS2000 - W,"United States (USA) - Maine west of approximately 69°40'W. The area is bounded by the following: Beginning at the point determined by the intersection of the Maine State line and the County Line between Aroostook and Somerset Counties, thence following the Somerset County line Easterly to the Northwest corner of the Somerset and Piscataquis county line, thence Southerly along this county line to the northeast corner of the Athens town line, thence westerly along the town line between Brighton Plantation and Athens to the westerly corner of Athens, and continuing southerly to the southwest corner of the town of Athens where it meets the Cornville town line, thence westerly along the Cornville - Solon town line to the intersection of the Cornville - Madison town line, thence southerly and westerly following the Madison town line to the intersection of the Norridgewock - Skowhegan town line, thence southerly along the Skowhegan town line to the Fairfield town line, thence easterly along the Fairfield town line to the Clinton town line (being determined by the Kennebec River), thence southerly along the Kennebec River to the Augusta city line, thence easterly along the city line to the Windsor town line, thence southerly along the Augusta - Windsor town line to the northwest corner of the Lincoln County line, thence southerly along the westerly Lincoln county line to the boundary of the State of Maine as determined by Maritime law, thence following the State boundary on the westerly side of the state to the point of beginning.",43.07,46.58,-71.09,-69.61,urn:ogc:def:extent-polygon:EPSG::2958,,,,,OGP,OGP,2014/05/01,2008.045 2008.070 2011.067 2014.018,0
2959,USA - Maine - CS2000 - C,"United States (USA) - Maine between approximately 69°40'W and 68°25'W. The area is bounded by the following: Beginning at the point determined by the intersection of the Maine State line and the County Line between Aroostook and Somerset Counties, thence northeasterly along the state line to the intersection of the Fort Kent - Frenchville town line, thence southerly along this town line to the intersection with the New Canada Plantation - T17 R5 WELS town line, thence continuing southerly along town lines to the northeast corner of Penobscot County, thence continuing southerly along the Penobscot County line to the intersection of the Woodville - Mattawamkeag town line (being determined by the Penobscot River), thence along the Penobscot River to the Enfield - Lincoln town line, thence southeasterly along the Enfield - Lincoln town line and the Enfield - Lowell town line to the Passadumkeag - Edinburg town line, thence south-southeasterly along town lines to the intersection of the Hancock County line, thence southerly along the county line to the intersection of the Otis - Mariaville town line, thence southerly along the Otis - Mariaville town line to the Ellsworth city line, thence southerly along the Ellsworth city line to the intersection of the Surry - Trenton town line, thence southerly along the easterly town lines of Surry, Blue Hill, Brooklin, Deer Isle, and Stonington to the Knox County line, thence following the Knox County line to the boundary of the State of Maine as determined by Maritime law, thence following the State boundary westerly to the intersection of the Sagadahoc - Lincoln county line, thence northerly along the easterly boundary of the Maine 2000 West Zone, as defined, to the point of beginning.",43.75,47.47,-70.03,-68.33,urn:ogc:def:extent-polygon:EPSG::2959,,,,,OGP,OGP,2014/05/01,2008.045 2008.070 2011.067 2014.018,0
2960,USA - Maine - CS2000 - E,"United States (USA) - Maine east of approximately 68°25'W. The area is bounded by the following: Beginning at the point determined by the intersection of the Maine State line and the Fort Kent - Frenchville town line, thence continuing easterly and then southerly along the state line to the boundary of the State of Maine as determined by Maritime law, thence following the State boundary westerly to the intersection of the Knox and Hancock County line, thence northerly along the easterly boundary of the Maine 2000 Central Zone, as defined, to the point of beginning.",44.18,47.37,-68.58,-66.91,urn:ogc:def:extent-polygon:EPSG::2960,,,,,OGP,OGP,2014/05/01,2008.045 2008.070 2011.067 2014.018,0
2961,Ireland - Corrib and Errigal,Ireland - offshore - Corrib and Errigal fields.,53.75,55.76,-12.5,-9.49,urn:ogc:def:extent-polygon:EPSG::2961,,,,,OGP,OGP,2014/05/01,2011.113 2014.018,0
2962,Brazil - Santos,Brazil - offshore - Santos basin.,-28.41,-22.66,-48.8,-40.2,urn:ogc:def:extent-polygon:EPSG::2962,,,,,OGP,OGP,2014/05/01,2011.037 2014.018,0
2963,Brazil - Campos,Brazil - offshore - Campos basin.,-25.91,-20.45,-42.04,-37.11,urn:ogc:def:extent-polygon:EPSG::2963,,,,,Petrobras,OGP,2014/05/01,2010.039 2011.037 2014.018,0
2964,Brazil - Espirito Santo and Mucuri,Brazil - offshore - Espirito Santo and Mucuri basins.,-22.04,-17.59,-40.37,-35.18,urn:ogc:def:extent-polygon:EPSG::2964,,,,,Petrobras,OGP,2014/05/01,2010.039 2011.037 2014.018,0
2965,Brazil - Pelotas,Brazil - offshore - Pelotas basin.,-35.71,-28.11,-53.38,-44.71,urn:ogc:def:extent-polygon:EPSG::2965,,,,,OGP,OGP,2014/05/01,2011.037 2014.018,0
2966,Brazil - offshore 18°S to 34°S,Brazil - offshore between 18°S and 34°S.,-34,-18,-53.38,-35.19,urn:ogc:def:extent-polygon:EPSG::2966,,,,,OGP,OGP,2014/05/01,2008.045 2010.039 2011.037 2014.018,0
2967,Mauritania - north coast,Mauritania - coastal area north of Cape Timiris.,19.37,21.34,-17.08,-15.88,urn:ogc:def:extent-polygon:EPSG::2967,,,,,OGP,OGP,2014/05/01,2012.049 2014.018,0
2968,Mauritania - central coast,Mauritania - coastal area south of Cape Timiris.,16.81,19.41,-16.57,-15.59,urn:ogc:def:extent-polygon:EPSG::2968,,,,,OGP,OGP,2014/05/01,2009.106 2012.049 2014.018,0
2969,Mauritania - east of 6°W,Mauritania - east of 6°W.,15.49,25.74,-6,-4.8,urn:ogc:def:extent-polygon:EPSG::2969,,,,,OGP,OGP,2014/05/01,2008.045 2012.001 2012.049 2014.018,0
2970,Mauritania - 12°W to 6°W,Mauritania - between 12°W and 6°W.,14.75,27.3,-12,-6,urn:ogc:def:extent-polygon:EPSG::2970,,,,,OGP,OGP,2014/05/01,2008.045 2012.001 2012.049 2014.018,0
2971,Mauritania - west of 12°W onshore,Mauritania - onshore west of 12°W.,14.72,23.46,-17.08,-12,urn:ogc:def:extent-polygon:EPSG::2971,,,,,OGP,OGP,2014/05/01,2008.045 2012.001 2012.042 2014.018,0
2972,Mauritania - Nouakchutt,Mauritania - Nouakchutt.,17.89,18.25,-16.11,-15.83,urn:ogc:def:extent-polygon:EPSG::2972,,,,,OGP,OGP,2014/05/01,2009.106 2012.049 2014.018,0
2973,"USA - CONUS south of 41°N, west of 112°W - onshore","United States (USA) - CONUS south of 41°N and west of 112°W - onshore - Arizona; California; Nevada; Utah.",31.64,41,-124.45,-112,urn:ogc:def:extent-polygon:EPSG::2973,,,,,OGP,OGP,2014/05/01,2008.045 2008.070 2011.041 2014.018,0
2974,"USA - CONUS south of 41°N, 112°W to 95°W - onshore","United States (USA) - CONUS south of 41°N and between 112°W and 95°W - onshore - Arizona; Colorado; Iowa; Kansas; Missouri; Nebraska; New Mexico; Oklahoma; Texas; Utah.",25.83,41.01,-112,-94.99,urn:ogc:def:extent-polygon:EPSG::2974,,,,,OGP,OGP,2014/05/01,2008.045 2008.070 2011.041 2014.018,0
2975,"USA - CONUS south of 41°N, 95°W to 88°W - onshore","United States (USA) - CONUS south of 41°N and between 95°W and 88°W - onshore - Alabama; Arkansas; Illinois; Indiana; Iowa; Kansas; Kentucky; Louisiana; Mississippi; Missouri; Oklahoma; Tennessee; Texas.",28.85,41,-95,-88,urn:ogc:def:extent-polygon:EPSG::2975,,,,,OGP,OGP,2011/08/17,2008.045 2008.070 2011.041 2011.069,0
2976,"USA - CONUS south of 41°N, east of 88°W - onshore","United States (USA) - CONUS south of 41°N and east of 88°W - onshore - Alabama; Delaware; Florida; Georgia; Illinois; Indiana; Kentucky; Maryland; New Jersey; New York; North Carolina; Ohio; Pennsylvania; South Carolina; Tennessee; Virginia; West Virginia.",24.41,41,-88,-71.9,urn:ogc:def:extent-polygon:EPSG::2976,,,,,OGP,OGP,2014/05/01,2008.045 2008.070 2011.041 2011.069 2014.018,0
2977,"USA - CONUS north of 41°N, west of 112°W - onshore","United States (USA) - CONUS north of 41°N and west of 112°W - onshore - California; Idaho; Montana; Nevada; Oregon; Utah; Washington.",41,49.05,-124.79,-112,urn:ogc:def:extent-polygon:EPSG::2977,,,,,OGP,OGP,2011/07/27,2008.045 2008.070 2011.041 2011.067,0
2978,"USA - conus north of 41°N, 112°W to 95°W",United States (USA) - CONUS north of 41°N and between 112°W and 95°W.,41,49.38,-112,-95,urn:ogc:def:extent-polygon:EPSG::2978,,,,,OGP,OGP,2011/07/27,2008.045 2008.070 2011.067,0
2979,"USA - conus north of 41°N, 95°W to 88°W",United States (USA) - CONUS north of 41°N and between 95°W and 88°W.,41,49.37,-95,-88,urn:ogc:def:extent-polygon:EPSG::2979,,,,,OGP,OGP,2014/05/01,2008.045 2008.070 2011.067 2014.018,0
2980,"USA - CONUS north of 41°N, east of 88°W - onshore","United States (USA) - CONUS north of 41°N and east of 88°W - onshore - Connecticut; Illinois; Indiana; Maine; Massachusetts; Michigan; New Hampshire; New Jersey; New York; Ohio; Pennsylvania; Rhode Island; Vermont; Wisconsin.",41,48.18,-88,-66.91,urn:ogc:def:extent-polygon:EPSG::2980,,,,,OGP,OGP,2014/05/01,2008.045 2008.070 2011.041 2014.018,0
2981,Nigeria - offshore,Nigeria - offshore.,1.92,6.38,2.66,8.49,urn:ogc:def:extent-polygon:EPSG::2981,,,,,,OGP,2014/05/01,2012.049 2014.018,0
2982,Pakistan - Karachi,Pakistan - Karachi licence area.,24.69,25.76,66.83,68,urn:ogc:def:extent-polygon:EPSG::2982,,,,,OGP,OGP,2014/05/01,2012.040 2014.018,0
2983,Pakistan - East Sind,Pakistan - East Sind.,24.16,28.61,68.27,71.11,urn:ogc:def:extent-polygon:EPSG::2983,,,,,OGP,OGP,2014/05/01,2012.040 2014.018,0
2984,Pakistan - Badin and Mehran,Pakistan - Badin and Mehran blocks.,24,25.64,67.74,69.87,urn:ogc:def:extent-polygon:EPSG::2984,,,,,OGP,OGP,2014/05/01,2012.040 2014.018,0
2985,Pakistan - offshore Indus,Pakistan - offshore Indus fan.,21.05,25.39,64,68.24,urn:ogc:def:extent-polygon:EPSG::2985,,,,,OGP,OGP,2014/05/01,2012.040 2014.018,0
2986,Australia - SA,Australia - South Australia.,-38.13,-25.99,128.99,141.01,urn:ogc:def:extent-polygon:EPSG::2986,,,,,OGP,OGP,2014/05/01,2012.027 2014.018,0
2987,Libya - Amal,Libya - Amal field.,29.1,29.8,20.8,21.4,urn:ogc:def:extent-polygon:EPSG::2987,,,,,OGP,OGP,2012/05/08,2012.042,0
2988,"Channel Islands - Jersey, Les Ecrehos and Les Minquiers","Channel Islands - Jersey, Les Ecrehos and Les Minquiers - onshore and offshore.",48.77,49.44,-2.72,-1.81,urn:ogc:def:extent-polygon:EPSG::2988,JE,JEY,832,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2007.072 2008.070 2011.055 2011.112 2014.018,0
2989,"Channel Islands - Guernsey, Alderney, Sark","Channel Islands - Guernsey, Alderney, Sark, Herm, Brecqhou, Jethou, Lihou - onshore and offshore.",49.11,50.16,-3.73,-2.02,urn:ogc:def:extent-polygon:EPSG::2989,GG,GGY,831,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2008.070 2011.055 2011.112 2014.018,0
2990,Australia - Brisbane,"Australia - Brisbane area. Local authorities in south-east Queensland: Gold Coast, Logan, Beaudesert, Redcliffe, Redlands, Pine Rivers, Caboolture, Caloundra, Maroochy, Noosa, Maryborough; local authorities in north-east New South Wales: Tweed, Byron, Lismore, Ballina and Richmond Valley.",-29.88,-24.64,151.19,153.69,urn:ogc:def:extent-polygon:EPSG::2990,,,,,OGP,OGP,2014/05/01,2010.005 2012.015 2014.018,0
2991,"Antarctica - 60°S to 64°S, 72°W to 60°W (SP19-20)",Antarctica - 60°S to 64°S and 72°W to 60°W.,-64,-60,-72,-60,urn:ogc:def:extent-polygon:EPSG::2991,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2992,"Antarctica - 60°S to 64°S, 60°W to 48°W (SP21-22)",Antarctica - 60°S to 64°S and 60°W to 48°W.,-64,-60,-60,-48,urn:ogc:def:extent-polygon:EPSG::2992,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2993,"Antarctica - 60°S to 64°S, 48°W to 36°W (SP23-24)",Antarctica - 60°S to 64°S and 48°W to 36°W.,-64,-60,-48,-36,urn:ogc:def:extent-polygon:EPSG::2993,,,,,Scientific Committee for Antarctic Research,OGP,2008/07/05,2008.045 2008.054,0
2994,"Antarctica - 64°S to 68°S, 180°W to 168°W (SQ01-02)",Antarctica - 64°S to 68°S and 180°W to 168°W.,-68,-64,-180,-168,urn:ogc:def:extent-polygon:EPSG::2994,,,,,Scientific Committee for Antarctic Research,OGP,2008/07/05,2008.045 2008.054,0
2995,"Antarctica - 64°S to 68°S, 72°W to 60°W (SQ19-20)",Antarctica - 64°S to 68°S and 72°W to 60°W.,-68,-64,-72,-60,urn:ogc:def:extent-polygon:EPSG::2995,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2996,"Antarctica - 64°S to 68°S, 60°W to 48°W (SQ21-22)",Antarctica - 64°S to 68°S and 60°W to 48°W.,-68,-64,-60,-48,urn:ogc:def:extent-polygon:EPSG::2996,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2997,"Antarctica - 64°S to 68°S, 36°E to 48°E (SQ37-38)",Antarctica - 64°S to 68°S and 36°E to 48°E.,-68,-64,36,48,urn:ogc:def:extent-polygon:EPSG::2997,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2998,"Antarctica - 64°S to 68°S, 48°E to 60°E (SQ39-40)",Antarctica - 64°S to 68°S and 48°E to 60°E.,-68,-64,48,60,urn:ogc:def:extent-polygon:EPSG::2998,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
2999,"Antarctica - 64°S to 68°S, 60°E to 72°E (SQ41-42)",Antarctica - 64°S to 68°S and 60°E to 72°E.,-68,-64,60,72,urn:ogc:def:extent-polygon:EPSG::2999,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3000,"Antarctica - 64°S to 68°S, 72°E to 84°E (SQ43-44)",Antarctica - 64°S to 68°S and 72°E to 84°E.,-68,-64,72,84,urn:ogc:def:extent-polygon:EPSG::3000,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3001,"Antarctica - 64°S to 68°S, 84°E to 96°E (SQ45-46)",Antarctica - 64°S to 68°S and 84°E to 96°E.,-68,-64,84,96,urn:ogc:def:extent-polygon:EPSG::3001,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3002,"Antarctica - 64°S to 68°S, 96°E to 108°E (SQ47-48)",Antarctica - 64°S to 68°S and 96°E to 108°E.,-68,-64,96,108,urn:ogc:def:extent-polygon:EPSG::3002,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3003,"Antarctica - 64°S to 68°S, 108°E to 120°E (SQ49-50)",Antarctica - 64°S to 68°S and 108°E to 120°E.,-68,-64,108,120,urn:ogc:def:extent-polygon:EPSG::3003,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3004,"Antarctica - 64°S to 68°S, 120°E to 132°E (SQ51-52)",Antarctica - 64°S to 68°S and 120°E to 132°E.,-68,-64,120,132,urn:ogc:def:extent-polygon:EPSG::3004,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3005,"Antarctica - 64°S to 68°S, 132°E to 144°E (SQ53-54)",Antarctica - 64°S to 68°S and 132°E to 144°E.,-68,-64,132,144,urn:ogc:def:extent-polygon:EPSG::3005,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3006,"Antarctica - 64°S to 68°S, 144°E to 156°E (SQ55-56)",Antarctica - 64°S to 68°S and 144°E to 156°E.,-68,-64,144,156,urn:ogc:def:extent-polygon:EPSG::3006,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3007,"Antarctica - 64°S to 68°S, 156°E to 168°E (SQ57-58)",Antarctica - 64°S to 68°S and 156°E to 168°E.,-68,-64,156,168,urn:ogc:def:extent-polygon:EPSG::3007,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3008,"Antarctica - 68°S to 72°S, 108°W to 96°W (SR13-14)",Antarctica - 68°S to 72°S and 108°W to 96°W.,-72,-68,-108,-96,urn:ogc:def:extent-polygon:EPSG::3008,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3009,"Antarctica - 68°S to 72°S, 96°W to 84°W (SR15-16)",Antarctica - 68°S to 72°S and 96°W to 84°W.,-72,-68,-96,-84,urn:ogc:def:extent-polygon:EPSG::3009,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3010,"Antarctica - 68°S to 72°S, 84°W to 72°W (SR17-18)",Antarctica - 68°S to 72°S and 84°W to 72°W.,-72,-68,-84,-72,urn:ogc:def:extent-polygon:EPSG::3010,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3011,"Antarctica - 68°S to 72°S, 72°W to 60°W (SR19-20)",Antarctica - 68°S to 72°S and 72°W to 60°W.,-72,-68,-72,-60,urn:ogc:def:extent-polygon:EPSG::3011,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3012,"Antarctica - 68°S to 72°S, 24°W to 12°W (SR27-28)",Antarctica - 68°S to 72°S and 24°W to 12°W.,-72,-68,-24,-12,urn:ogc:def:extent-polygon:EPSG::3012,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3013,"Antarctica - 68°S to 72°S, 12°W to 0°W (SR29-30)",Antarctica - 68°S to 72°S and 12°W to 0°W.,-72,-68,-12,0,urn:ogc:def:extent-polygon:EPSG::3013,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3014,"Antarctica - 68°S to 72°S, 0°E to 12°E (SR31-32)",Antarctica - 68°S to 72°S and 0°E to 12°E.,-72,-68,0,12,urn:ogc:def:extent-polygon:EPSG::3014,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3015,"Antarctica - 68°S to 72°S, 12°E to 24°E (SR33-34)",Antarctica - 68°S to 72°S and 12°E to 24°E.,-72,-68,12,24,urn:ogc:def:extent-polygon:EPSG::3015,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3016,"Antarctica - 68°S to 72°S, 24°E to 36°E (SR35-36)",Antarctica - 68°S to 72°S and 24°E to 36°E.,-72,-68,24,36,urn:ogc:def:extent-polygon:EPSG::3016,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3017,"Antarctica - 68°S to 72°S, 36°E to 48°E (SR37-38)",Antarctica - 68°S to 72°S and 36°E to 48°E.,-72,-68,36,48,urn:ogc:def:extent-polygon:EPSG::3017,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3018,"Antarctica - 68°S to 72°S, 48°E to 60°E (SR39-40)",Antarctica - 68°S to 72°S and 48°E to 60°E.,-72,-68,48,60,urn:ogc:def:extent-polygon:EPSG::3018,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3019,"Antarctica - 68°S to 72°S, 60°E to 72°E (SR41-42)",Antarctica - 68°S to 72°S and 60°E to 72°E.,-72,-68,60,72,urn:ogc:def:extent-polygon:EPSG::3019,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3020,"Antarctica - 68°S to 72°S, 72°E to 84°E (SR43-44)",Antarctica - 68°S to 72°S and 72°E to 84°E.,-72,-68,72,84,urn:ogc:def:extent-polygon:EPSG::3020,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3021,"Antarctica - 68°S to 72°S, 84°E to 96°E (SR45-46)",Antarctica - 68°S to 72°S and 84°E to 96°E.,-72,-68,84,96,urn:ogc:def:extent-polygon:EPSG::3021,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3022,"Antarctica - 68°S to 72°S, 96°E to 108°E (SR47-48)",Antarctica - 68°S to 72°S and 96°E to 108°E.,-72,-68,96,108,urn:ogc:def:extent-polygon:EPSG::3022,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3023,"Antarctica - 68°S to 72°S, 108°E to 120°E (SR49-50)",Antarctica - 68°S to 72°S and 108°E to 120°E.,-72,-68,108,120,urn:ogc:def:extent-polygon:EPSG::3023,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3024,"Antarctica - 68°S to 72°S, 120°E to 132°E (SR51-52)",Antarctica - 68°S to 72°S and 120°E to 132°E.,-72,-68,120,132,urn:ogc:def:extent-polygon:EPSG::3024,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3025,"Antarctica - 68°S to 72°S, 132°E to 144°E (SR53-54)",Antarctica - 68°S to 72°S and 132°E to 144°E.,-72,-68,132,144,urn:ogc:def:extent-polygon:EPSG::3025,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3026,"Antarctica - 68°S to 72°S, 144°E to 156°E (SR55-56)",Antarctica - 68°S to 72°S and 144°E to 156°E.,-72,-68,144,156,urn:ogc:def:extent-polygon:EPSG::3026,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3027,"Antarctica - 68°S to 72°S, 156°E to 168°E (SR57-58)",Antarctica - 68°S to 72°S and 156°E to 168°E.,-72,-68,156,168,urn:ogc:def:extent-polygon:EPSG::3027,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3028,"Antarctica - 68°S to 72°S, 168°E to 180°E (SR59-60)",Antarctica - 68°S to 72°S and 168°E to 180°E.,-72,-68,168,180,urn:ogc:def:extent-polygon:EPSG::3028,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3029,"Antarctica - 72°S to 76°S, 162°W to 144°W (SS04-06)",Antarctica - 72°S to 76°S and 162°W to 144°W.,-76,-72,-162,-144,urn:ogc:def:extent-polygon:EPSG::3029,,,,,Scientific Committee for Antarctic Research,OGP,2012/02/13,2008.045 2012.023,0
3030,"Antarctica - 72°S to 76°S, 144°W to 126°W (SS07-09)",Antarctica - 72°S to 76°S and 144°W to 126°W.,-76,-72,-144,-126,urn:ogc:def:extent-polygon:EPSG::3030,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
3031,"Antarctica - 72°S to 76°S, 126°W to 108°W (SS10-12)",Antarctica - 72°S to 76°S and 126°W to 108°W.,-76,-72,-126,-108,urn:ogc:def:extent-polygon:EPSG::3031,,,,,Scientific Committee for Antarctic Research,OGP,2008/06/23,2008.045,0
